start_lat,Conteo_geographic_pos,start_lng,member_casual
41.89226883,1,-87.61210133,casual
41.89226883,1,-87.611935,casual
41.892269,1,-87.6122135,member
41.892269,1,-87.611977,casual
41.89226917,1,-87.61206083,casual
41.89226933,1,-87.6122505,casual
41.89226933,1,-87.61219967,member
41.89226933,1,-87.61215017,casual
41.89226933,1,-87.61199233,casual
41.89226933,1,-87.61198583,casual
41.89226933,1,-87.61193283,casual
41.8922695,1,-87.61218017,casual
41.8922695,1,-87.61189867,casual
41.89226983,1,-87.61186817,casual
41.89227,1,-87.61213383,casual
41.89227,1,-87.61206633,casual
41.89227,1,-87.6120255,casual
41.89227,1,-87.61193983,casual
41.89227017,1,-87.61218383,casual
41.89227017,1,-87.61210583,casual
41.89227017,1,-87.612066,casual
41.89227017,1,-87.61204933,casual
41.89227017,1,-87.612027,casual
41.89227017,1,-87.611985,casual
41.89227021,1,-87.61206782,casual
41.89227021,1,-87.61206698,casual
41.89227033,1,-87.612249,casual
41.89227033,1,-87.61222083,casual
41.89227033,1,-87.612123,member
41.8922705,1,-87.61225867,member
41.8922705,1,-87.61211067,casual
41.8922705,1,-87.61194533,casual
41.8922705,1,-87.61194283,casual
41.8922705,1,-87.61194067,casual
41.89227067,1,-87.61194333,casual
41.89227068,1,-87.61202669,casual
41.89227083,1,-87.61232567,casual
41.89227083,1,-87.6121995,member
41.89227083,1,-87.6121055,casual
41.89227083,1,-87.61205933,member
41.89227083,1,-87.611993,member
41.892271,1,-87.612204,member
41.892271,1,-87.61215917,casual
41.89227117,1,-87.61224983,casual
41.89227117,1,-87.61218133,casual
41.89227133,1,-87.61227867,casual
41.89227133,1,-87.61224267,member
41.89227133,1,-87.61209167,casual
41.8922715,1,-87.61209767,casual
41.8922715,1,-87.6119955,casual
41.8922715,1,-87.61189667,casual
41.89227167,1,-87.612117,member
41.89227183,1,-87.61717983,member
41.89227183,1,-87.612129,casual
41.892272,1,-87.61228783,casual
41.892272,1,-87.61195217,casual
41.89227217,1,-87.61221033,casual
41.89227217,1,-87.6121905,member
41.89227217,1,-87.612002,casual
41.89227217,1,-87.611885,member
41.89227223,1,-87.61203611,casual
41.89227233,1,-87.61232233,casual
41.89227233,1,-87.6122645,member
41.89227233,1,-87.61214883,casual
41.89227233,1,-87.61206617,casual
41.89227233,1,-87.6119915,casual
41.8922725,1,-87.6122125,casual
41.8922725,1,-87.61204783,casual
41.89227267,1,-87.61224333,member
41.89227267,1,-87.61221617,member
41.89227267,1,-87.61209033,member
41.89227283,1,-87.61235067,member
41.89227283,1,-87.612223,casual
41.89227283,1,-87.61211917,casual
41.89227283,1,-87.61210533,casual
41.89227283,1,-87.61199217,casual
41.892273,1,-87.6122705,casual
41.89227317,1,-87.61222617,member
41.89227317,1,-87.61205217,casual
41.89227333,1,-87.61206333,casual
41.89227343,1,-87.61192584,casual
41.8922735,1,-87.611905,casual
41.89227355,1,-87.61214805,casual
41.89227367,1,-87.61224317,casual
41.89227367,1,-87.61214783,member
41.89227383,1,-87.6191835,casual
41.89227383,1,-87.612303,casual
41.89227383,1,-87.6122695,casual
41.89227383,1,-87.61215717,casual
41.892274,1,-87.612191,casual
41.892274,1,-87.61218233,casual
41.892274,1,-87.61215417,casual
41.89227414,1,-87.61211336,casual
41.89227417,1,-87.61204883,casual
41.89227417,1,-87.612028,casual
41.8922745,1,-87.61736733,casual
41.8922745,1,-87.61232467,member
41.8922745,1,-87.61202049,member
41.89227462,1,-87.61212051,casual
41.89227462,1,-87.61208463,member
41.89227467,1,-87.61219783,casual
41.89227467,1,-87.61216,casual
41.89227467,1,-87.61203167,casual
41.89227467,1,-87.6119175,casual
41.89227474,1,-87.61201572,casual
41.89227483,1,-87.61753533,casual
41.89227483,1,-87.61225333,casual
41.89227483,1,-87.61221017,member
41.89227483,1,-87.61217633,member
41.89227483,1,-87.612157,casual
41.89227483,1,-87.61211433,casual
41.89227483,1,-87.6119685,casual
41.89227486,1,-87.61215329,casual
41.892275,1,-87.61209067,casual
41.892275,1,-87.61203033,casual
41.892275,1,-87.61195633,casual
41.89227517,1,-87.61216833,casual
41.89227517,1,-87.612049,member
41.89227533,1,-87.612242,casual
41.89227533,1,-87.61224083,member
41.89227533,1,-87.612118,casual
41.89227533,1,-87.61210467,casual
41.89227533,1,-87.61208817,member
41.89227533,1,-87.612088,casual
41.8922755,1,-87.612223,casual
41.8922755,1,-87.612159,casual
41.89227567,1,-87.6123135,casual
41.89227567,1,-87.6122245,casual
41.89227567,1,-87.61216183,member
41.89227567,1,-87.612132,casual
41.89227569,1,-87.61190224,casual
41.89227581,1,-87.61208081,casual
41.89227583,1,-87.61221417,casual
41.89227583,1,-87.61213883,casual
41.89227583,1,-87.61208167,casual
41.892276,1,-87.61217933,casual
41.892276,1,-87.612129,casual
41.892276,1,-87.61212233,casual
41.892276,1,-87.6120915,casual
41.89227617,1,-87.61223167,casual
41.89227617,1,-87.6122105,member
41.89227633,1,-87.6122335,casual
41.8922765,1,-87.61225217,casual
41.8922765,1,-87.61206517,casual
41.89227667,1,-87.6121535,casual
41.89227667,1,-87.61212333,casual
41.89227667,1,-87.61208417,casual
41.89227667,1,-87.61198233,casual
41.89227667,1,-87.61196833,member
41.89227683,1,-87.61219317,casual
41.892277,1,-87.62061183,casual
41.89227712,1,-87.61215174,casual
41.89227712,1,-87.61195648,member
41.89227717,1,-87.61215283,casual
41.89227717,1,-87.611948,casual
41.89227733,1,-87.612237,casual
41.89227733,1,-87.61185317,casual
41.8922775,1,-87.61211467,casual
41.89227767,1,-87.61221983,casual
41.89227767,1,-87.612199,casual
41.89227783,1,-87.6121675,casual
41.89227783,1,-87.61213317,casual
41.89227796,1,-87.61201894,casual
41.892278,3773,-87.612043,casual
41.892278,1042,-87.612043,member
41.89227808,1,-87.61208189,casual
41.89227808,1,-87.61195588,casual
41.89227817,1,-87.61225867,member
41.89227833,1,-87.61227183,casual
41.89227833,1,-87.61194067,casual
41.8922785,1,-87.61228117,casual
41.8922785,1,-87.61216267,casual
41.8922785,1,-87.612128,casual
41.89227867,1,-87.61208833,casual
41.89227867,1,-87.61208667,casual
41.89227867,1,-87.61192367,casual
41.89227883,1,-87.61223083,casual
41.89227883,1,-87.6121075,casual
41.892279,1,-87.612193,casual
41.89227917,1,-87.612355,casual
41.89227917,1,-87.61229683,casual
41.89227917,1,-87.61225867,casual
41.89227917,1,-87.61224167,casual
41.89227917,1,-87.61201767,casual
41.89227933,1,-87.61229583,member
41.89227933,1,-87.61223133,casual
41.89227933,1,-87.612228,casual
41.89227933,1,-87.61204633,casual
41.8922795,1,-87.61226067,casual
41.8922795,1,-87.61220867,member
41.8922795,1,-87.6120935,casual
41.89227967,1,-87.61224667,casual
41.89227967,1,-87.61219583,casual
41.89227967,1,-87.6119495,casual
41.89227983,1,-87.6122245,casual
41.89228,1,-87.61203817,casual
41.89228017,1,-87.6123675,casual
41.89228017,1,-87.6122295,member
41.89228017,1,-87.61209517,casual
41.89228033,1,-87.612231,member
41.89228033,1,-87.61216233,casual
41.89228033,1,-87.612105,casual
41.89228046,1,-87.61198402,member
41.8922805,1,-87.61228283,casual
41.89228067,1,-87.61225317,casual
41.89228067,1,-87.61219083,casual
41.89228067,1,-87.61191783,casual
41.89228083,1,-87.61229483,casual
41.89228083,1,-87.61195233,casual
41.892281,1,-87.612153,casual
41.89228117,1,-87.6122955,casual
41.89228117,1,-87.6122515,casual
41.89228117,1,-87.6122025,member
41.89228117,1,-87.61200783,casual
41.89228117,1,-87.61199817,casual
41.89228117,1,-87.61193433,member
41.89228133,1,-87.61226767,casual
41.8922815,1,-87.61212917,casual
41.8922815,1,-87.61206733,casual
41.89228153,1,-87.61209559,casual
41.89228167,1,-87.61227917,casual
41.89228167,1,-87.61206717,casual
41.89228167,1,-87.61205467,casual
41.89228183,1,-87.6122115,casual
41.89228189,1,-87.61196864,casual
41.892282,1,-87.61222783,member
41.892282,1,-87.6121295,member
41.89228213,1,-87.61209381,casual
41.89228213,1,-87.61195159,member
41.89228233,1,-87.61217983,casual
41.8922825,1,-87.61222433,casual
41.8922825,1,-87.61222333,casual
41.89228296,1,-87.61193168,casual
41.892283,1,-87.61209017,casual
41.892283,1,-87.61203633,casual
41.892283,1,-87.61196683,casual
41.89228308,1,-87.61200762,member
41.89228317,1,-87.61225383,member
41.89228317,1,-87.6122015,casual
41.89228317,1,-87.61204217,casual
41.89228317,1,-87.61202433,casual
41.8922832,1,-87.61211479,member
41.89228332,1,-87.61217237,casual
41.89228333,1,-87.612215,casual
41.89228333,1,-87.611974,casual
41.8922835,1,-87.61221633,casual
41.8922835,1,-87.612097,member
41.89228367,1,-87.612105,casual
41.89228383,1,-87.61223517,member
41.89228383,1,-87.6122165,member
41.89228383,1,-87.61203217,casual
41.89228383,1,-87.611902,casual
41.89228392,1,-87.61207664,casual
41.892284,1,-87.61225,casual
41.892284,1,-87.61203967,member
41.892284,1,-87.6118345,member
41.89228417,1,-87.61227683,casual
41.89228417,1,-87.61220267,member
41.89228417,1,-87.61211117,casual
41.89228417,1,-87.61192033,member
41.89228439,1,-87.61202884,casual
41.8922845,1,-87.6121085,casual
41.8922845,1,-87.61196517,casual
41.89228467,1,-87.61227,casual
41.89228483,1,-87.612273,casual
41.89228483,1,-87.61220283,casual
41.89228483,1,-87.61204967,casual
41.89228483,1,-87.612013,member
41.892285,1,-87.61220367,casual
41.892285,1,-87.612096,casual
41.892285,1,-87.612076,casual
41.892285,1,-87.61194317,casual
41.89228511,1,-87.61195374,casual
41.89228517,1,-87.61227333,casual
41.89228533,1,-87.62042217,member
41.89228533,1,-87.61216767,casual
41.8922855,1,-87.61225383,casual
41.8922855,1,-87.6122485,casual
41.89228567,1,-87.61223183,member
41.89228567,1,-87.612189,casual
41.89228581,1,-87.6122763,casual
41.89228582,1,-87.61206746,casual
41.89228583,1,-87.61212983,casual
41.89228594,1,-87.6120981,casual
41.892286,1,-87.61214367,casual
41.89228617,1,-87.6121325,member
41.89228617,1,-87.61203967,casual
41.89228618,1,-87.61212528,casual
41.89228633,1,-87.61230517,casual
41.89228633,1,-87.612267,casual
41.89228633,1,-87.6122375,casual
41.89228642,1,-87.61199081,casual
41.8922865,1,-87.61226233,casual
41.89228683,1,-87.61221417,casual
41.892287,1,-87.61211667,casual
41.89228714,1,-87.61210823,casual
41.89228717,1,-87.6119995,casual
41.89228721,1,-87.61228596,casual
41.89228733,1,-87.61231267,member
41.89228733,1,-87.61220967,member
41.89228733,1,-87.6119345,casual
41.8922875,1,-87.61733433,casual
41.8922875,1,-87.61224233,casual
41.89228767,1,-87.61227717,casual
41.89228767,1,-87.612046,member
41.89228783,1,-87.620362,casual
41.89228783,1,-87.6121235,casual
41.892288,1,-87.612266,casual
41.89228817,1,-87.6170515,casual
41.89228833,1,-87.64031233,casual
41.89228833,1,-87.61231183,member
41.89228833,1,-87.61217283,casual
41.8922885,1,-87.61230783,casual
41.8922885,1,-87.61203867,casual
41.89228857,1,-87.61211824,casual
41.89228857,1,-87.61191273,casual
41.89228867,1,-87.61223783,member
41.89228869,1,-87.6121763,member
41.8922888,1,-87.61193001,casual
41.89228883,1,-87.612163,casual
41.89228883,1,-87.61208867,member
41.89228883,1,-87.6120755,casual
41.892289,1,-87.6119135,casual
41.89228917,1,-87.61220883,casual
41.89228917,1,-87.61217683,casual
41.89228917,1,-87.61205667,casual
41.89228917,1,-87.61190667,member
41.89228933,1,-87.61213717,casual
41.89228933,1,-87.61197733,casual
41.8922894,1,-87.61217976,casual
41.89228983,1,-87.612162,member
41.89228983,1,-87.612155,casual
41.89228983,1,-87.61208283,casual
41.89228983,1,-87.61196117,casual
41.89229,1,-87.61211117,member
41.89229012,1,-87.61216569,member
41.89229033,1,-87.61198933,member
41.8922905,1,-87.6119005,casual
41.89229059,1,-87.61209238,casual
41.89229059,1,-87.61208439,casual
41.89229067,1,-87.61223533,casual
41.89229067,1,-87.61218333,casual
41.89229071,1,-87.61198676,casual
41.89229083,1,-87.61229233,casual
41.89229083,1,-87.61227483,casual
41.89229083,1,-87.6121445,casual
41.89229083,1,-87.61191483,casual
41.892291,1,-87.61200267,casual
41.89229113,1,-87.61211607,casual
41.89229117,1,-87.6122485,casual
41.89229117,1,-87.61221967,casual
41.89229117,1,-87.61218983,casual
41.8922915,1,-87.61198733,casual
41.89229167,1,-87.61226533,casual
41.89229167,1,-87.6122315,casual
41.89229167,1,-87.61220367,member
41.89229183,1,-87.6122455,member
41.89229183,1,-87.61220833,member
41.89229183,1,-87.61220617,casual
41.89229183,1,-87.61207383,casual
41.8922919,1,-87.61224437,member
41.892292,1,-87.6205225,member
41.892292,1,-87.6122455,casual
41.892292,1,-87.61208533,casual
41.892292,1,-87.612084,casual
41.892292,1,-87.61190583,casual
41.89229233,1,-87.61225267,casual
41.89229233,1,-87.61223483,casual
41.89229233,1,-87.612069,member
41.89229233,1,-87.61200517,casual
41.89229233,1,-87.61199683,casual
41.89229233,1,-87.61190883,member
41.89229262,1,-87.61217773,casual
41.89229267,1,-87.612231,casual
41.89229267,1,-87.61211367,casual
41.89229283,1,-87.612109,casual
41.89229286,1,-87.61209405,casual
41.892293,1,-87.6122485,casual
41.89229333,1,-87.61225667,casual
41.89229333,1,-87.6121865,casual
41.89229333,1,-87.61216667,member
41.89229333,1,-87.61208183,casual
41.8922935,1,-87.6120885,casual
41.89229357,1,-87.61209083,member
41.89229367,1,-87.61208667,casual
41.892294,1,-87.61217633,casual
41.892294,1,-87.6120845,casual
41.89229405,1,-87.61216879,member
41.89229405,1,-87.61214912,casual
41.89229417,1,-87.61210322,casual
41.8922945,1,-87.61213167,casual
41.89229467,1,-87.61212033,casual
41.89229477,1,-87.61216545,casual
41.89229483,1,-87.6121355,casual
41.89229483,1,-87.6119285,casual
41.89229488,1,-87.61208844,casual
41.892295,1,-87.61231767,casual
41.892295,1,-87.61225933,casual
41.892295,1,-87.61214333,casual
41.89229512,1,-87.61211097,casual
41.89229517,1,-87.62106733,member
41.89229517,1,-87.6120985,casual
41.89229524,1,-87.61209154,casual
41.89229533,1,-87.612279,casual
41.89229533,1,-87.6121195,casual
41.89229533,1,-87.61203267,casual
41.89229548,1,-87.61213017,casual
41.8922955,1,-87.61718983,casual
41.8922955,1,-87.612279,casual
41.89229567,1,-87.61223567,casual
41.89229583,1,-87.6122655,casual
41.89229583,1,-87.612257,member
41.89229583,1,-87.61217467,casual
41.89229596,1,-87.61216068,casual
41.892296,1,-87.61214867,casual
41.89229617,1,-87.6208565,member
41.89229617,1,-87.61229067,casual
41.89229617,1,-87.61219167,casual
41.89229617,1,-87.611997,casual
41.89229633,1,-87.6122975,member
41.89229633,1,-87.61224467,casual
41.89229643,1,-87.61206305,casual
41.8922965,1,-87.61229583,member
41.89229667,1,-87.6123555,casual
41.89229683,1,-87.61225767,casual
41.89229683,1,-87.61207633,casual
41.89229683,1,-87.61201833,casual
41.892297,1,-87.612289,casual
41.892297,1,-87.61225717,casual
41.892297,1,-87.61219033,casual
41.892297,1,-87.6121305,casual
41.89229717,1,-87.61207367,casual
41.89229717,1,-87.61205733,casual
41.89229727,1,-87.61206973,member
41.89229733,1,-87.61745267,casual
41.89229733,1,-87.61231533,casual
41.89229733,1,-87.61229333,member
41.89229733,1,-87.61220667,casual
41.89229733,1,-87.6121715,casual
41.89229733,1,-87.6121075,casual
41.8922975,1,-87.61214183,casual
41.8922975,1,-87.612134,casual
41.89229767,1,-87.6121535,member
41.89229767,1,-87.61214617,member
41.89229767,1,-87.61213283,casual
41.89229783,1,-87.61227817,casual
41.89229783,1,-87.61223133,member
41.89229783,1,-87.6121975,casual
41.89229783,1,-87.6121195,casual
41.892298,1,-87.61226567,casual
41.892298,1,-87.612214,casual
41.892298,1,-87.61207983,casual
41.89229817,1,-87.6169915,casual
41.89229817,1,-87.612126,member
41.89229817,1,-87.61212567,member
41.89229833,1,-87.6121705,member
41.8922985,1,-87.61233917,casual
41.8922985,1,-87.612234,member
41.89229858,1,-87.61214709,casual
41.89229867,1,-87.61224067,casual
41.89229867,1,-87.6122395,member
41.89229867,1,-87.61223183,casual
41.89229867,1,-87.6122225,member
41.89229867,1,-87.61217717,casual
41.89229867,1,-87.6121465,casual
41.89229867,1,-87.61189917,casual
41.89229883,1,-87.612187,casual
41.892299,1,-87.61218517,casual
41.89229917,1,-87.62085817,member
41.89229917,1,-87.61236917,casual
41.89229933,1,-87.61229667,casual
41.89229967,1,-87.61229033,casual
41.89229967,1,-87.61188833,casual
41.89229977,1,-87.61198783,casual
41.89229983,1,-87.61223683,casual
41.89229983,1,-87.61214217,member
41.89229989,1,-87.61214173,member
41.8923,1,-87.612317,casual
41.8923,1,-87.612167,casual
41.89230001,1,-87.61212075,casual
41.89230017,1,-87.61211517,member
41.89230033,1,-87.612316,casual
41.89230033,1,-87.61213467,casual
41.89230033,1,-87.6121305,casual
41.89230033,1,-87.61209,casual
41.89230033,1,-87.6119455,casual
41.89230037,1,-87.61210382,casual
41.89230049,1,-87.61218262,casual
41.8923005,1,-87.612149,casual
41.8923005,1,-87.61213867,casual
41.89230067,1,-87.61221733,member
41.89230083,1,-87.61231083,casual
41.89230083,1,-87.6121475,member
41.89230083,1,-87.61210283,casual
41.89230083,1,-87.6119985,casual
41.89230096,1,-87.61212754,casual
41.892301,1,-87.61199633,casual
41.89230117,1,-87.61224117,casual
41.89230117,1,-87.61224083,member
41.89230117,1,-87.612123,member
41.89230132,1,-87.61214197,casual
41.89230133,1,-87.61224567,casual
41.89230133,1,-87.612106,casual
41.89230156,1,-87.61217558,casual
41.89230183,1,-87.61220483,casual
41.89230183,1,-87.61213133,casual
41.89230183,1,-87.61211817,casual
41.89230183,1,-87.612024,casual
41.892302,1,-87.6122055,member
41.892302,1,-87.61219567,casual
41.892302,1,-87.61214767,casual
41.89230217,1,-87.61223917,member
41.89230233,1,-87.61229633,casual
41.89230233,1,-87.6120505,casual
41.89230239,1,-87.61217797,casual
41.8923025,1,-87.620279,casual
41.8923025,1,-87.61209833,member
41.89230251,1,-87.61217439,casual
41.89230263,1,-87.61217308,member
41.89230267,1,-87.61226117,member
41.892303,1,-87.61207133,casual
41.89230317,1,-87.61205683,casual
41.89230333,1,-87.61229,casual
41.8923035,1,-87.61202817,member
41.89230367,1,-87.612272,casual
41.89230367,1,-87.61207283,member
41.89230367,1,-87.61198983,casual
41.892304,1,-87.62153467,member
41.892304,1,-87.61205167,casual
41.892304,1,-87.61193833,casual
41.89230417,1,-87.61226283,casual
41.89230417,1,-87.61223417,casual
41.89230417,1,-87.612153,casual
41.89230417,1,-87.611948,member
41.89230433,1,-87.61227367,casual
41.89230433,1,-87.61225783,casual
41.89230433,1,-87.61203267,casual
41.8923045,1,-87.61214067,casual
41.89230467,1,-87.61230567,casual
41.89230467,1,-87.61209117,casual
41.89230483,1,-87.61221633,casual
41.892305,1,-87.612061,member
41.89230514,1,-87.61222136,casual
41.89230517,1,-87.61225067,casual
41.89230517,1,-87.61219517,casual
41.89230533,1,-87.61231267,casual
41.89230533,1,-87.61229217,casual
41.89230533,1,-87.61225017,member
41.8923055,1,-87.61230167,casual
41.8923055,1,-87.61218217,casual
41.8923055,1,-87.61214617,casual
41.89230561,1,-87.61218572,casual
41.89230583,1,-87.61208983,casual
41.89230583,1,-87.61202467,casual
41.89230583,1,-87.61180517,member
41.89230585,1,-87.61202037,casual
41.892306,1,-87.61676567,casual
41.892306,1,-87.61220633,member
41.892306,1,-87.61219833,casual
41.892306,1,-87.61206417,casual
41.89230633,1,-87.61226667,casual
41.89230633,1,-87.61204583,casual
41.8923065,1,-87.61733117,casual
41.89230667,1,-87.61231283,casual
41.89230669,1,-87.61206377,casual
41.89230681,1,-87.61212397,casual
41.89230683,1,-87.6122495,member
41.89230683,1,-87.61217133,member
41.89230683,1,-87.61213233,casual
41.89230683,1,-87.61205167,member
41.89230692,1,-87.61219204,casual
41.892307,1,-87.61222867,member
41.89230704,1,-87.61227906,casual
41.89230717,1,-87.61214767,casual
41.89230733,1,-87.6121585,member
41.8923075,1,-87.61227667,casual
41.89230776,1,-87.61223555,casual
41.89230776,1,-87.6122098,member
41.89230783,1,-87.612253,casual
41.89230788,1,-87.61209393,casual
41.892308,1,-87.61220183,casual
41.89230817,1,-87.6122485,casual
41.89230817,1,-87.61219883,casual
41.89230817,1,-87.6121355,casual
41.89230824,1,-87.61220157,casual
41.89230824,1,-87.61216068,member
41.89230833,1,-87.61198333,casual
41.8923085,1,-87.612199,casual
41.8923085,1,-87.61205717,casual
41.89230851,1,-87.61204399,casual
41.89230883,1,-87.6122,casual
41.89230883,1,-87.61213148,casual
41.89230883,1,-87.61211167,casual
41.892309,1,-87.612249,casual
41.89230917,1,-87.61224517,casual
41.89230917,1,-87.6121045,casual
41.89230933,1,-87.61232167,casual
41.89230933,1,-87.612266,casual
41.89230933,1,-87.61225283,casual
41.89230933,1,-87.61213167,member
41.89230933,1,-87.61209833,casual
41.8923095,1,-87.6172795,casual
41.8923095,1,-87.6122075,casual
41.8923095,1,-87.61211283,casual
41.8923095,1,-87.61191467,casual
41.89230955,1,-87.61221063,casual
41.89230967,1,-87.61212667,member
41.89231017,1,-87.61230033,casual
41.89231017,1,-87.612218,member
41.89231017,1,-87.61221667,casual
41.89231033,1,-87.61204833,casual
41.8923105,1,-87.61228933,casual
41.8923105,1,-87.61227233,casual
41.8923105,1,-87.6120925,casual
41.89231062,1,-87.61221135,casual
41.89231067,1,-87.6122295,casual
41.89231083,1,-87.61207183,casual
41.892311,1,-87.61223267,casual
41.892311,1,-87.612163,casual
41.892311,1,-87.61216267,casual
41.8923111,1,-87.61220312,casual
41.8923111,1,-87.61219692,casual
41.89231117,1,-87.61224683,casual
41.89231133,1,-87.61207383,casual
41.89231133,1,-87.611952,casual
41.8923115,1,-87.62046683,member
41.89231157,1,-87.61218703,casual
41.89231167,1,-87.61229517,casual
41.89231167,1,-87.61218967,member
41.89231167,1,-87.612059,casual
41.89231183,1,-87.61227467,casual
41.89231183,1,-87.61222217,casual
41.89231183,1,-87.612217,casual
41.892312,1,-87.61225983,casual
41.892312,1,-87.61220033,casual
41.892312,1,-87.61211267,casual
41.89231217,1,-87.61227733,casual
41.89231229,1,-87.61217046,member
41.89231233,1,-87.61232517,member
41.89231233,1,-87.61228567,member
41.89231233,1,-87.61211783,casual
41.8923125,1,-87.61232233,casual
41.8923125,1,-87.612279,casual
41.8923125,1,-87.61226217,casual
41.8923125,1,-87.61207267,casual
41.89231267,1,-87.6122895,casual
41.89231267,1,-87.612273,member
41.89231277,1,-87.61215234,casual
41.89231277,1,-87.61211503,casual
41.89231277,1,-87.61209774,casual
41.89231283,1,-87.61228733,casual
41.89231283,1,-87.61214883,casual
41.89231288,1,-87.61188817,member
41.892313,1,-87.61241667,casual
41.89231317,1,-87.61221317,casual
41.89231333,1,-87.61231183,casual
41.89231333,1,-87.612248,casual
41.89231348,1,-87.61219859,casual
41.8923135,1,-87.61221733,member
41.89231367,1,-87.61730533,casual
41.89231367,1,-87.61209783,casual
41.89231383,1,-87.61220733,casual
41.89231383,1,-87.612188,casual
41.89231384,1,-87.6122129,casual
41.892314,1,-87.612234,casual
41.89231417,1,-87.61225683,casual
41.89231417,1,-87.61202867,casual
41.89231433,1,-87.61225033,casual
41.89231433,1,-87.61222667,casual
41.89231433,1,-87.61215783,casual
41.89231433,1,-87.61206617,member
41.89231479,1,-87.61226487,member
41.89231483,1,-87.61216867,casual
41.89231503,1,-87.61220658,casual
41.89231503,1,-87.61218965,member
41.89231517,1,-87.612259,casual
41.89231517,1,-87.6122535,member
41.89231533,1,-87.6122515,casual
41.89231533,1,-87.612197,casual
41.89231533,1,-87.61218667,member
41.89231533,1,-87.61213183,casual
41.89231533,1,-87.61203633,casual
41.89231539,1,-87.61219072,casual
41.8923155,1,-87.61223517,casual
41.8923155,1,-87.61212983,casual
41.89231551,1,-87.61221802,member
41.89231563,1,-87.61214328,member
41.89231567,1,-87.61237167,casual
41.89231567,1,-87.6123,casual
41.89231567,1,-87.61219833,member
41.89231583,1,-87.6120925,member
41.89231598,1,-87.61224604,casual
41.89231598,1,-87.61216319,member
41.892316,1,-87.61213067,casual
41.892316,1,-87.61210183,casual
41.892316,1,-87.612085,casual
41.892316,1,-87.61202633,casual
41.892316,1,-87.61201467,member
41.8923161,1,-87.61216211,casual
41.8923161,1,-87.6120913,casual
41.89231617,1,-87.61211533,member
41.8923165,1,-87.6204275,member
41.8923165,1,-87.6122365,casual
41.89231667,1,-87.61216183,casual
41.89231683,1,-87.61225033,casual
41.89231683,1,-87.61222,casual
41.892317,1,-87.61223633,member
41.89231706,1,-87.61219704,casual
41.89231717,1,-87.612099,casual
41.89231717,1,-87.6120715,member
41.89231718,1,-87.61216462,member
41.89231733,1,-87.61226567,member
41.89231733,1,-87.61201867,casual
41.89231733,1,-87.61189367,casual
41.89231741,1,-87.61226189,member
41.89231741,1,-87.61214125,casual
41.89231741,1,-87.61183333,casual
41.89231753,1,-87.61221552,casual
41.89231767,1,-87.61225183,casual
41.89231783,1,-87.61759217,casual
41.89231783,1,-87.61204583,casual
41.892318,1,-87.6122385,casual
41.892318,1,-87.6122265,casual
41.892318,1,-87.61215833,member
41.89231801,1,-87.61210015,member
41.89231825,1,-87.61225379,casual
41.89231833,1,-87.612081,member
41.89231837,1,-87.61226213,member
41.89231837,1,-87.61210954,member
41.8923185,1,-87.6121885,member
41.89231867,1,-87.6122865,casual
41.89231867,1,-87.6122465,member
41.89231867,1,-87.612232,casual
41.89231883,1,-87.61752133,casual
41.89231883,1,-87.61224067,member
41.892319,1,-87.61767433,member
41.892319,1,-87.6122745,casual
41.892319,1,-87.6122465,casual
41.89231908,1,-87.61220849,casual
41.89231917,1,-87.6122065,casual
41.89231917,1,-87.61206783,casual
41.89231932,1,-87.61735892,member
41.89231932,1,-87.6170733,member
41.8923195,1,-87.61220683,casual
41.8923195,1,-87.61213367,member
41.89231956,1,-87.61210251,casual
41.89231967,1,-87.61198567,casual
41.89231983,1,-87.612241,casual
41.89232,1,-87.61222583,casual
41.89232017,1,-87.61216433,casual
41.89232017,1,-87.612114,casual
41.89232017,1,-87.61209617,casual
41.89232028,1,-87.61209977,casual
41.89232033,1,-87.61204533,casual
41.89232067,1,-87.61211667,casual
41.89232075,1,-87.61223674,casual
41.89232075,1,-87.61213446,casual
41.89232083,1,-87.61229517,casual
41.89232083,1,-87.61225867,casual
41.89232083,1,-87.61222317,casual
41.89232083,1,-87.6121385,member
41.89232099,1,-87.61217141,casual
41.892321,1,-87.620573,member
41.892321,1,-87.61206133,casual
41.892321,1,-87.61193083,member
41.89232117,1,-87.6120635,member
41.89232133,1,-87.612261,casual
41.89232133,1,-87.6122395,casual
41.8923215,1,-87.620431,casual
41.8923215,1,-87.61720133,casual
41.89232167,1,-87.61225467,casual
41.89232171,1,-87.61224377,casual
41.89232171,1,-87.6122005,casual
41.89232183,1,-87.6122875,casual
41.89232183,1,-87.6121955,casual
41.89232183,1,-87.61210967,casual
41.892322,1,-87.612039,casual
41.89232206,1,-87.61218214,casual
41.89232206,1,-87.61216152,casual
41.89232218,1,-87.61203682,casual
41.8923225,1,-87.61218983,casual
41.89232254,1,-87.6122371,member
41.89232267,1,-87.67691483,member
41.89232283,1,-87.61225117,casual
41.89232283,1,-87.61216083,casual
41.89232283,1,-87.6120795,casual
41.89232283,1,-87.61206117,casual
41.8923229,1,-87.61215401,casual
41.892323,1,-87.61227817,casual
41.892323,1,-87.61224367,casual
41.892323,1,-87.612237,casual
41.892323,1,-87.6122075,casual
41.89232317,1,-87.61212417,casual
41.89232326,1,-87.6121825,member
41.89232333,1,-87.6122845,casual
41.89232349,1,-87.61215043,casual
41.89232349,1,-87.61208034,casual
41.8923235,1,-87.61224083,casual
